2017-01-06,1215,1216,1202,1210,1514000,1210
2017-01-05,1206,1225,1202,1218,2387000,1218
2017-01-04,1180,1211,1179,1211,2567000,1211
2016-12-30,1158,1167,1154,1155,1411000,1155
2016-12-29,1178,1180,1164,1166,1340000,1166
2016-12-28,1169,1190,1166,1180,1780000,1180
2016-12-27,1157,1176,1151,1161,1904000,1161
2016-12-26,1160,1161,1151,1157,908000,1157
2016-12-22,1151,1159,1150,1159,1144000,1159
2016-12-21,1160,1162,1146,1151,1402000,1151
2016-12-20,1160,1163,1152,1160,1243000,1160
2016-12-19,1164,1164,1155,1161,987000,1161
2016-12-16,1159,1162,1146,1160,1850000,1160
2016-12-15,1150,1159,1146,1150,1207000,1150
2016-12-14,1156,1160,1150,1150,1449000,1150
2016-12-13,1150,1163,1145,1162,1388000,1162
2016-12-12,1150,1159,1141,1150,1676000,1150
2016-12-09,1119,1141,1116,1138,2763000,1138
2016-12-08,1121,1121,1111,1120,1756000,1120
