2016-11-04,3735,3810,3700,3730,27500,3730
2016-11-02,3780,3830,3775,3820,31000,3820
2016-11-01,3775,3800,3725,3800,26400,3800
2016-10-31,3750,3775,3715,3735,24100,3735
2016-10-28,3770,3785,3705,3750,102700,3750
2016-10-27,3740,3765,3725,3760,13800,3760
2016-10-26,3675,3750,3665,3750,21900,3750
2016-10-25,3635,3675,3635,3665,18600,3665
2016-10-24,3670,3670,3620,3650,17900,3650
2016-10-21,3740,3740,3675,3680,14300,3680
2016-10-20,3760,3780,3745,3770,20300,3770
2016-10-19,3705,3760,3695,3750,15700,3750
2016-10-18,3690,3730,3670,3720,20100,3720
2016-10-17,3735,3735,3690,3705,14600,3705
2016-10-14,3670,3745,3650,3735,28600,3735
2016-10-13,3680,3700,3650,3665,18400,3665
2016-10-12,3685,3700,3630,3635,21600,3635
2016-10-11,3700,3770,3700,3750,21200,3750
2016-10-07,3715,3730,3660,3695,17800,3695
