2016-11-04,3010,3095,2960,2971,22900,2971
2016-11-02,3120,3170,3010,3010,40400,3010
2016-11-01,3165,3175,3095,3160,28400,3160
2016-10-31,3240,3240,3105,3155,28100,3155
2016-10-28,3150,3210,3080,3195,43500,3195
2016-10-27,3150,3150,3085,3150,20200,3150
2016-10-26,3075,3145,3065,3130,14200,3130
2016-10-25,3095,3120,3010,3075,32800,3075
2016-10-24,3145,3160,3075,3120,20600,3120
2016-10-21,3165,3165,3005,3075,46800,3075
2016-10-20,3050,3180,3045,3150,66500,3150
2016-10-19,2888,3055,2888,3050,63300,3050
2016-10-18,2851,2927,2809,2893,80900,2893
2016-10-17,2951,2955,2901,2946,21400,2946
2016-10-14,2882,2987,2836,2948,25800,2948
2016-10-13,2814,2849,2809,2832,11700,2832
2016-10-12,2875,2875,2806,2814,16100,2814
2016-10-11,2856,2914,2822,2881,29700,2881
2016-10-07,2880,2894,2835,2855,26300,2855
