2016-11-04,6000,6050,5940,5950,248600,5950
2016-11-02,5980,6050,5980,6040,272300,6040
2016-11-01,6030,6050,5970,6000,353600,6000
2016-10-31,6130,6150,6060,6080,249500,6080
2016-10-28,6090,6150,6040,6130,694700,6130
2016-10-27,6030,6130,6030,6090,299000,6090
2016-10-26,6040,6120,6040,6080,346400,6080
2016-10-25,6090,6090,6020,6040,279600,6040
2016-10-24,6020,6080,6010,6080,231100,6080
2016-10-21,6050,6050,5980,6010,261700,6010
2016-10-20,6040,6060,6020,6050,309200,6050
2016-10-19,6000,6050,5970,6040,380600,6040
2016-10-18,6050,6050,5970,6040,292500,6040
2016-10-17,6040,6080,5950,6050,424700,6050
2016-10-14,6120,6120,6030,6050,232300,6050
2016-10-13,6090,6130,6030,6100,299000,6100
2016-10-12,6100,6130,6060,6070,365900,6070
2016-10-11,6150,6160,6100,6110,256300,6110
2016-10-07,6140,6180,6110,6140,244700,6140
