2012-05-31,201,202,199,202,21000,202
2012-05-30,206,206,203,203,27000,203
2012-05-29,201,205,200,205,21000,205
2012-05-28,200,200,198,200,20000,200
2012-05-25,208,208,199,203,70000,203
2012-05-24,198,200,197,200,66000,200
2012-05-23,203,204,195,197,120000,197
2012-05-22,198,203,196,203,100000,203
2012-05-21,198,199,189,193,156000,193
2012-05-18,199,202,194,197,38000,197
2012-05-17,194,206,194,203,151000,203
2012-05-16,201,202,192,193,202000,193
2012-05-15,203,208,192,206,235000,206
2012-05-14,221,222,210,210,217000,210
2012-05-11,227,237,223,228,163000,228
2012-05-10,225,229,221,229,62000,229
2012-05-09,229,229,220,226,157000,226
2012-05-08,231,232,227,228,64000,228
2012-05-07,237,241,231,231,144000,231
2012-05-02,240,242,234,239,194000,239
2012-05-01,230,236,229,232,185000,232
