2002-07-31,190,190,181,181,23000,181
2002-07-30,185,185,185,185,2000,185
2002-07-29,191,192,183,183,17000,183
2002-07-26,202,203,191,191,19000,191
2002-07-25,213,213,203,203,33000,203
2002-07-24,198,208,192,208,73000,208
2002-07-23,195,199,195,198,32000,198
2002-07-22,194,199,194,196,33000,196
2002-07-19,195,196,193,194,11000,194
2002-07-18,196,196,195,195,9000,195
2002-07-17,192,197,190,196,18000,196
2002-07-16,196,198,195,197,26000,197
2002-07-15,198,198,191,194,42000,194
2002-07-12,199,199,192,192,13000,192
2002-07-11,198,198,198,198,3000,198
2002-07-10,205,205,200,203,141000,203
2002-07-09,196,200,195,200,35000,200
2002-07-08,200,200,196,196,21000,196
2002-07-05,193,200,193,200,30000,200
2002-07-04,196,196,191,195,21000,195
2002-07-03,183,195,183,195,10000,195
2002-07-02,181,184,181,181,19000,181
2002-07-01,182,184,181,181,12000,181
