2013-03-29,83,85,81,82,3523000,410
2013-03-28,85,86,82,83,3150000,415
2013-03-27,84,86,84,85,3464000,425
2013-03-26,86,86,84,84,3721000,420
2013-03-25,88,89,86,87,2402000,435
2013-03-22,90,91,87,87,5173000,435
2013-03-21,86,92,85,91,10122000,455
2013-03-19,88,89,87,87,2997000,435
2013-03-18,88,89,87,87,3338000,435
2013-03-15,91,92,88,89,7039000,445
2013-03-14,92,93,90,93,3459000,465
2013-03-13,90,92,90,92,2609000,460
2013-03-12,93,93,91,92,4770000,460
2013-03-11,92,93,91,93,4022000,465
2013-03-08,92,93,90,91,3563000,455
2013-03-07,91,93,91,93,3464000,465
2013-03-06,93,93,91,91,3072000,455
2013-03-05,94,94,92,92,2491000,460
2013-03-04,94,95,93,93,4340000,465
2013-03-01,93,94,92,93,4662000,465
